binning,bin,frac_over,mean_diff,n,entity,entity_dir,track,level,source
benchmark,3,0.82531,0.00915,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,20,contaminated
benchmark,4,0.55952,0.00855,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,20,contaminated
bland_altman,0,0.76812,0.00437,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,20,contaminated
bland_altman,1,0.89286,0.00839,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,20,contaminated
bland_altman,2,0.90657,0.00915,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,20,contaminated
bland_altman,3,0.83178,0.00918,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,20,contaminated
bland_altman,4,0.57764,0.01169,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,20,contaminated
benchmark,0,0.5264,0.00056,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,20,null
benchmark,1,0.50751,-0.00018,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,20,null
benchmark,2,0.40424,-0.00161,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,20,null
benchmark,3,0.26993,-0.00466,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,20,null
benchmark,4,0.27174,-0.01582,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,20,null
bland_altman,0,0.49275,-2e-05,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,20,null
bland_altman,1,0.50104,-0.0004,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,20,null
bland_altman,2,0.41149,-0.00176,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,20,null
bland_altman,3,0.29115,-0.00461,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,20,null
bland_altman,4,0.28339,-0.01491,3864,Procambarus clarkii (native),Procambarus_clarkii_native,local_only,20,null
benchmark,0,0.75311,0.00066,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,3,contaminated
benchmark,1,0.7293,0.00163,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,3,contaminated
benchmark,2,0.80331,0.00282,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,3,contaminated
benchmark,3,0.0839,-0.00079,7187,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,3,contaminated
benchmark,4,0.51386,-0.00025,541,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,3,contaminated
bland_altman,0,0.74224,0.00057,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,3,contaminated
bland_altman,1,0.73758,0.00147,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,3,contaminated
bland_altman,2,0.80124,0.00287,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,3,contaminated
bland_altman,3,0.15735,-0.00035,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,3,contaminated
bland_altman,4,0.07531,-0.00096,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,3,contaminated
benchmark,0,0.63846,0.00026,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,3,null
benchmark,1,0.63018,0.00065,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,3,null
benchmark,2,0.37578,-0.0004,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,3,null
benchmark,3,0.10296,-0.00134,7187,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,3,null
benchmark,4,0.45841,-0.00341,541,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,3,null
bland_altman,0,0.62293,0.00018,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,3,null
bland_altman,1,0.64079,0.00067,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,3,null
bland_altman,2,0.37655,-0.00048,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,3,null
bland_altman,3,0.19462,-0.00105,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,3,null
bland_altman,4,0.06522,-0.00178,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,3,null
benchmark,0,0.77329,0.00096,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,10,contaminated
benchmark,1,0.71843,0.0022,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,10,contaminated
benchmark,2,0.82453,0.00571,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,10,contaminated
benchmark,3,0.07736,-0.00123,7187,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,10,contaminated
benchmark,4,0.48799,-0.00035,541,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,10,contaminated
bland_altman,0,0.75699,0.00075,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,10,contaminated
bland_altman,1,0.73007,0.00196,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,10,contaminated
bland_altman,2,0.81884,0.00497,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,10,contaminated
bland_altman,3,0.14959,-8e-05,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,10,contaminated
bland_altman,4,0.07298,-0.00106,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,10,contaminated
benchmark,0,0.72826,0.00073,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,10,null
benchmark,1,0.80124,0.00245,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,10,null
benchmark,2,0.50673,0.00121,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,10,null
benchmark,3,0.07527,-0.00292,7187,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,10,null
benchmark,4,0.32163,-0.01204,541,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,10,null
bland_altman,0,0.71144,0.00057,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,10,null
bland_altman,1,0.81056,0.00237,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,10,null
bland_altman,2,0.50932,0.00113,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,10,null
bland_altman,3,0.14389,-0.00353,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,10,null
bland_altman,4,0.04607,-0.00327,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,10,null
benchmark,0,0.74405,0.00096,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,20,contaminated
benchmark,1,0.63923,0.002,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,20,contaminated
benchmark,2,0.76889,0.00843,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,20,contaminated
benchmark,3,0.8777,0.0012,7187,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,20,contaminated
benchmark,4,0.50647,0.00458,541,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,20,contaminated
bland_altman,0,0.72334,0.00068,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,20,contaminated
bland_altman,1,0.65062,0.00139,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,20,contaminated
bland_altman,2,0.76346,0.0071,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,20,contaminated
bland_altman,3,0.78235,0.00343,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,20,contaminated
bland_altman,4,0.93582,0.00165,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,20,contaminated
benchmark,0,0.73939,0.00099,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,20,null
benchmark,1,0.76216,0.0037,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,20,null
benchmark,2,0.5766,0.00265,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,20,null
benchmark,3,0.05941,-0.00788,7187,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,20,null
benchmark,4,0.26987,-0.01861,541,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,20,null
bland_altman,0,0.72283,0.00072,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,20,null
bland_altman,1,0.77277,0.00354,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,20,null
bland_altman,2,0.57635,0.00264,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,20,null
bland_altman,3,0.11465,-0.00775,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,20,null
bland_altman,4,0.03986,-0.00907,3864,Procambarus clarkii (native),Procambarus_clarkii_native,upstream_only,20,null
benchmark,0,0.68297,0.00118,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,3,contaminated
benchmark,1,0.81573,0.0021,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,3,contaminated
benchmark,2,0.78313,0.00197,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,3,contaminated
benchmark,3,0.7148,0.00218,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,3,contaminated
benchmark,4,0.58333,0.00362,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,3,contaminated
bland_altman,0,0.67391,0.001,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,3,contaminated
bland_altman,1,0.81599,0.00208,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,3,contaminated
bland_altman,2,0.78028,0.0019,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,3,contaminated
bland_altman,3,0.71713,0.00211,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,3,contaminated
bland_altman,4,0.59265,0.00396,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,3,contaminated
benchmark,0,0.64441,0.00096,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,3,null
benchmark,1,0.67443,0.00125,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,3,null
benchmark,2,0.57479,0.00054,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,3,null
benchmark,3,0.51449,0.00031,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,3,null
benchmark,4,0.46247,-0.00153,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,3,null
bland_altman,0,0.63458,0.00082,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,3,null
bland_altman,1,0.67029,0.00119,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,3,null
bland_altman,2,0.57609,0.00057,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,3,null
bland_altman,3,0.51475,2e-05,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,3,null
bland_altman,4,0.4749,-0.00107,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,3,null
benchmark,0,0.65347,0.00179,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,10,contaminated
benchmark,1,0.81263,0.00477,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,10,contaminated
benchmark,2,0.84084,0.00506,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,10,contaminated
benchmark,3,0.81289,0.005,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,10,contaminated
benchmark,4,0.57091,0.0055,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,10,contaminated
bland_altman,0,0.63095,0.0011,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,10,contaminated
bland_altman,1,0.81858,0.00461,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,10,contaminated
bland_altman,2,0.84084,0.00472,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,10,contaminated
bland_altman,3,0.81315,0.00463,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,10,contaminated
bland_altman,4,0.58722,0.00706,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,10,contaminated
benchmark,0,0.51786,0.00029,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,10,null
benchmark,1,0.62966,0.00124,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,10,null
benchmark,2,0.5484,0.00032,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,10,null
benchmark,3,0.48861,-0.00039,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,10,null
benchmark,4,0.42702,-0.00604,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,10,null
bland_altman,0,0.5,-2e-05,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,10,null
bland_altman,1,0.62552,0.00115,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,10,null
bland_altman,2,0.55383,0.00033,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,10,null
bland_altman,3,0.49249,-0.00052,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,10,null
bland_altman,4,0.4397,-0.00551,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,10,null
benchmark,0,0.69565,0.00309,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,20,contaminated
benchmark,1,0.86931,0.00782,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,20,contaminated
benchmark,2,0.88406,0.00799,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,20,contaminated
benchmark,3,0.71092,0.00615,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,20,contaminated
benchmark,4,0.56936,0.01097,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,20,contaminated
bland_altman,0,0.67158,0.00213,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,20,contaminated
bland_altman,1,0.87681,0.00722,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,20,contaminated
bland_altman,2,0.87681,0.00686,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,20,contaminated
bland_altman,3,0.71014,0.00562,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,20,contaminated
bland_altman,4,0.59394,0.0142,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,20,contaminated
benchmark,0,0.53986,0.00179,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,20,null
benchmark,1,0.56082,0.0018,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,20,null
benchmark,2,0.35455,-0.00227,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,20,null
benchmark,3,0.19876,-0.00584,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,20,null
benchmark,4,0.24948,-0.01589,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,20,null
bland_altman,0,0.50518,0.00089,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,20,null
bland_altman,1,0.55305,0.00151,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,20,null
bland_altman,2,0.36724,-0.00214,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,20,null
bland_altman,3,0.21454,-0.00589,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,20,null
bland_altman,4,0.26346,-0.01478,3864,Procambarus clarkii (native),Procambarus_clarkii_native,combined,20,null
benchmark,0,0.56853,0.00148,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,3,contaminated
benchmark,1,0.58248,0.00249,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,3,contaminated
benchmark,2,0.58052,0.00313,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,3,contaminated
benchmark,3,0.54543,0.00278,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,3,contaminated
benchmark,4,0.48137,-0.00016,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,3,contaminated
bland_altman,0,0.54456,0.00064,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,3,contaminated
bland_altman,1,0.57115,0.00171,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,3,contaminated
bland_altman,2,0.57703,0.00235,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,3,contaminated
bland_altman,3,0.55589,0.00281,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,3,contaminated
bland_altman,4,0.5097,0.00222,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,3,contaminated
benchmark,0,0.46503,0.0008,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,3,null
benchmark,1,0.40662,-0.00169,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,3,null
benchmark,2,0.41534,-0.00196,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,3,null
benchmark,3,0.42863,-0.00264,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,3,null
benchmark,4,0.44846,-0.00334,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,3,null
bland_altman,0,0.43931,-0.00012,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,3,null
bland_altman,1,0.40096,-0.00205,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,3,null
bland_altman,2,0.41185,-0.00252,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,3,null
bland_altman,3,0.43713,-0.00266,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,3,null
bland_altman,4,0.47483,-0.00148,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,3,null
benchmark,0,0.747,0.01472,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,10,contaminated
benchmark,1,0.72129,0.01388,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,10,contaminated
benchmark,2,0.69885,0.01507,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,10,contaminated
benchmark,3,0.64698,0.01319,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,10,contaminated
benchmark,4,0.4635,0.00015,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,10,contaminated
bland_altman,0,0.70843,0.01048,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,10,contaminated
bland_altman,1,0.70778,0.01253,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,10,contaminated
bland_altman,2,0.69993,0.01392,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,10,contaminated
bland_altman,3,0.65548,0.01407,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,10,contaminated
bland_altman,4,0.50599,0.00602,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,10,contaminated
benchmark,0,0.41185,-0.00065,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,10,null
benchmark,1,0.3175,-0.00512,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,10,null
benchmark,2,0.3358,-0.00584,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,10,null
benchmark,3,0.38156,-0.00645,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,10,null
benchmark,4,0.40292,-0.00735,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,10,null
bland_altman,0,0.38483,-0.00227,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,10,null
bland_altman,1,0.31161,-0.0052,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,10,null
bland_altman,2,0.33406,-0.00639,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,10,null
bland_altman,3,0.38832,-0.00648,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,10,null
bland_altman,4,0.43081,-0.00508,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,10,null
benchmark,0,0.78143,0.02629,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,20,contaminated
benchmark,1,0.78557,0.0271,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,20,contaminated
benchmark,2,0.76749,0.02888,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,20,contaminated
benchmark,3,0.67662,0.02313,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,20,contaminated
benchmark,4,0.44389,0.00074,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,20,contaminated
bland_altman,0,0.73371,0.01806,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,20,contaminated
bland_altman,1,0.77054,0.02249,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,20,contaminated
bland_altman,2,0.75681,0.02686,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,20,contaminated
bland_altman,3,0.69383,0.02733,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,20,contaminated
bland_altman,4,0.50011,0.0114,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,20,contaminated
benchmark,0,0.36566,-0.00425,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,20,null
benchmark,1,0.29505,-0.00709,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,20,null
benchmark,2,0.24733,-0.01092,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,20,null
benchmark,3,0.27697,-0.0151,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,20,null
benchmark,4,0.29113,-0.01851,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,20,null
bland_altman,0,0.3345,-0.00568,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,20,null
bland_altman,1,0.28786,-0.00807,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,20,null
bland_altman,2,0.2506,-0.01158,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,20,null
bland_altman,3,0.28024,-0.01591,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,20,null
bland_altman,4,0.32295,-0.01464,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,local_only,20,null
benchmark,0,0.58793,0.00227,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,3,contaminated
benchmark,1,0.52713,0.0019,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,3,contaminated
benchmark,2,0.9048,0.00153,11155,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,3,contaminated
benchmark,3,0.44717,-0.0026,2612,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,3,contaminated
bland_altman,0,0.57202,0.0016,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,3,contaminated
bland_altman,1,0.52386,0.00114,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,3,contaminated
bland_altman,2,0.76683,0.00103,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,3,contaminated
bland_altman,3,1.0,0.00158,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,3,contaminated
bland_altman,4,0.70625,0.00107,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,3,contaminated
benchmark,0,0.58793,0.00111,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,3,null
benchmark,1,0.49597,-1e-05,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,3,null
benchmark,2,0.08445,-0.00157,11155,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,3,null
benchmark,3,0.48009,-0.0022,2612,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,3,null
bland_altman,0,0.5742,0.00073,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,3,null
bland_altman,1,0.49052,-0.00064,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,3,null
bland_altman,2,0.20985,-0.00237,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,3,null
bland_altman,3,0.0,-0.00118,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,3,null
bland_altman,4,0.28786,-0.00049,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,3,null
benchmark,0,0.50992,0.00235,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,10,contaminated
benchmark,1,0.59294,0.00824,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,10,contaminated
benchmark,2,0.9108,0.00858,11155,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,10,contaminated
benchmark,3,0.48162,0.00088,2612,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,10,contaminated
bland_altman,0,0.48464,0.00042,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,10,contaminated
bland_altman,1,0.58793,0.00595,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,10,contaminated
bland_altman,2,0.78819,0.0086,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,10,contaminated
bland_altman,3,1.0,0.0091,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,10,contaminated
bland_altman,4,0.73022,0.00787,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,10,contaminated
benchmark,0,0.52626,-0.00079,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,10,null
benchmark,1,0.40989,-0.00398,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,10,null
benchmark,2,0.0788,-0.00399,11155,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,10,null
benchmark,3,0.45061,-0.00493,2612,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,10,null
bland_altman,0,0.50686,-0.0015,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,10,null
bland_altman,1,0.41055,-0.00468,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,10,null
bland_altman,2,0.19547,-0.0055,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,10,null
bland_altman,3,0.0,-0.0034,4589,Pontastacus leptodactylus (pooled),Pontastacus_leptodactylus_pooled,upstream_only,10,null
